   2.9948510e+02	   4.7040989e+02	   8.1369092e+02	   9.0626036e+02	   1.0307692e+03	   1.3462810e+03	   1.6293078e+03	   1.6550266e+03	   1.7686480e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.4803102e+02	   3.5499773e+02	   4.5688294e+02	   9.5796009e+02	   1.0638190e+03	   1.4828513e+03	   1.6090223e+03	   1.7600474e+03	   1.9590419e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3356233e+02	   3.9495142e+02	   5.4325585e+02	   9.2828750e+02	   1.0252536e+03	   1.4483879e+03	   1.5782791e+03	   1.6835881e+03	   1.7523350e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.5392726e+02	   3.8848245e+02	   5.4862031e+02	   9.5234635e+02	   1.0323959e+03	   1.1275256e+03	   1.3208208e+03	   1.5120235e+03	   1.6634571e+03	   1.9766132e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.7353709e+02	   4.6572493e+02	   8.3824409e+02	   9.1994245e+02	   1.0164838e+03	   1.2495990e+03	   1.5131535e+03	   1.6094701e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.4806406e+02	   3.8854429e+02	   5.2439604e+02	   6.4946212e+02	   9.9385688e+02	   1.0590463e+03	   1.1845754e+03	   1.4581500e+03	   1.5441797e+03	   1.7483154e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.8734730e+02	   4.2453747e+02	   7.9292228e+02	   9.1309659e+02	   1.0503793e+03	   1.5359685e+03	   1.6142310e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2606571e+02	   3.9130026e+02	   5.1677535e+02	   6.1252403e+02	   9.3032330e+02	   1.0144083e+03	   1.5776519e+03	   1.6488579e+03	   1.9819654e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6349106e+02	   3.8725198e+02	   5.4340291e+02	   7.6068246e+02	   9.4973262e+02	   1.1347918e+03	   1.1984346e+03	   1.4801290e+03	   1.6438265e+03	   1.9839832e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1549844e+02	   3.8628971e+02	   4.8899699e+02	   9.4546194e+02	   1.0941374e+03	   1.5550724e+03	   1.6794059e+03	   1.8035096e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.4463395e+02	   2.8689728e+02	   4.0688929e+02	   5.5858465e+02	   8.4869114e+02	   8.9240526e+02	   1.0304953e+03	   1.2868014e+03	   1.4860067e+03	   1.7712422e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.8133532e+02	   3.9907732e+02	   4.5884465e+02	   6.9009895e+02	   9.1613752e+02	   1.1135338e+03	   1.4629420e+03	   1.5918372e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.1460537e+02	   4.4280048e+02	   5.4303519e+02	   7.3687367e+02	   9.8486922e+02	   1.1219273e+03	   1.2956680e+03	   1.5045517e+03	   1.6993387e+03	   1.9503602e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.3114981e+02	   3.8770030e+02	   5.4612886e+02	   6.2350524e+02	   9.0421692e+02	   1.0895639e+03	   1.3260712e+03	   1.4337745e+03	   1.5742914e+03	   1.9634227e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.5182678e+02	   3.4715126e+02	   4.8088389e+02	   7.7307661e+02	   8.8902346e+02	   9.8310292e+02	   1.1062938e+03	   1.3294197e+03	   1.5973469e+03	   1.7004769e+03	   1.8550386e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7372322e+02	   3.4824983e+02	   4.6063941e+02	   8.2765726e+02	   9.1594878e+02	   1.1035739e+03	   1.3237252e+03	   1.5164124e+03	   1.6798521e+03	   1.7045177e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.0994931e+02	   4.1099786e+02	   5.4110605e+02	   6.4010453e+02	   9.4579753e+02	   1.0164759e+03	   1.2544494e+03	   1.4912264e+03	   1.6244399e+03	   1.8613302e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.3796214e+02	   4.4173342e+02	   5.3748602e+02	   7.9977608e+02	   8.7148509e+02	   1.0377764e+03	   1.3975223e+03	   1.4984734e+03	   1.6352085e+03	   1.8428733e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6091933e+02	   3.5227594e+02	   4.7907655e+02	   6.0281728e+02	   9.6155145e+02	   1.0655015e+03	   1.3364027e+03	   1.4649729e+03	   1.5591706e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.3363826e+02	   3.5588262e+02	   4.4005916e+02	   1.0484768e+03	   1.4818965e+03	   1.5677220e+03	   1.8987834e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.6570930e+02	   4.6854180e+02	   5.5037019e+02	   6.6222670e+02	   9.6144403e+02	   1.0437583e+03	   1.2584297e+03	   1.3718145e+03	   1.5547796e+03	   1.6553080e+03	   1.7306889e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   9.0855561e+01	   3.5480289e+02	   5.1032102e+02	   8.0028585e+02	   9.7322135e+02	   1.0184125e+03	   1.2680850e+03	   1.4717599e+03	   1.5837080e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.7310064e+02	   5.0508774e+02	   8.0327072e+02	   8.7969417e+02	   1.0504958e+03	   1.3006676e+03	   1.5561176e+03	   1.6963815e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.9746602e+01	   2.5940348e+02	   3.4100005e+02	   4.4530578e+02	   6.3845414e+02	   9.6847752e+02	   1.0959536e+03	   1.5358385e+03	   1.6302744e+03	   1.7817908e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.6676424e+02	   3.5643450e+02	   4.7563410e+02	   6.8821433e+02	   8.6063549e+02	   1.0255969e+03	   1.1092030e+03	   1.4930259e+03	   1.5692572e+03	   1.8704832e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.3554163e+02	   3.5159241e+02	   4.7851709e+02	   7.5538223e+02	   9.4291331e+02	   1.0501078e+03	   1.3137372e+03	   1.4552926e+03	   1.5686537e+03	   1.9621978e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2068507e+02	   2.9795127e+02	   5.0449445e+02	   6.3680635e+02	   8.7011077e+02	   9.8486197e+02	   1.0994652e+03	   1.3053167e+03	   1.4497315e+03	   1.5800019e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.5387786e+02	   4.7453444e+02	   8.3668716e+02	   9.2716410e+02	   1.1104464e+03	   1.5923400e+03	   1.6966338e+03	   1.9202137e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.6605798e+02	   3.8350071e+02	   5.1026106e+02	   7.6732684e+02	   9.0195935e+02	   1.1152895e+03	   1.2509697e+03	   1.4441016e+03	   1.5382364e+03	   1.6659133e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.2586585e+02	   3.0673954e+02	   4.7178722e+02	   9.6503300e+02	   1.1281588e+03	   1.3385872e+03	   1.4758095e+03	   1.6682810e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.2751436e+02	   4.2369924e+02	   5.0438852e+02	   8.4974081e+02	   9.8284019e+02	   1.1174671e+03	   1.1772323e+03	   1.5152853e+03	   1.5980528e+03	   1.8793931e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3964524e+02	   3.1841359e+02	   4.6591577e+02	   6.9537031e+02	   8.8279759e+02	   9.8827355e+02	   1.2327257e+03	   1.4718150e+03	   1.5651640e+03	   1.8435850e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   5.0375403e+01	   3.4586947e+02	   5.4931632e+02	   6.2130413e+02	   9.5862396e+02	   1.2303572e+03	   1.5351974e+03	   1.5597037e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.6740810e+02	   3.4802051e+02	   4.5838043e+02	   9.6692931e+02	   1.0499343e+03	   1.2650429e+03	   1.4777100e+03	   1.6849141e+03	   1.8862475e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.2688741e+02	   5.2226972e+02	   7.9896908e+02	   8.9895916e+02	   1.0515457e+03	   1.2485472e+03	   1.4349737e+03	   1.5806097e+03	   1.7521394e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.4677436e+02	   6.9900559e+02	   9.7906746e+02	   1.1526570e+03	   1.5131540e+03	   1.6217113e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.6812531e+01	   3.8027009e+02	   5.4964395e+02	   8.4041493e+02	   8.9688912e+02	   1.0728583e+03	   1.1957446e+03	   1.5853939e+03	   1.6663944e+03	   1.7332114e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.7545039e+02	   4.8617599e+02	   7.5140851e+02	   9.8299858e+02	   1.2077348e+03	   1.5343678e+03	   1.6828758e+03	   1.7546150e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.0731197e+02	   5.5808575e+02	   8.0526395e+02	   9.8121460e+02	   1.1212002e+03	   1.5073868e+03	   1.7006840e+03	   1.9501463e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.4189827e+02	   4.9627933e+02	   6.5386950e+02	   8.8208175e+02	   9.7902388e+02	   1.1219215e+03	   1.2804237e+03	   1.4617434e+03	   1.6089026e+03	   1.6730148e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.4016634e+02	   5.6445353e+02	   6.6754139e+02	   8.6614959e+02	   1.0257016e+03	   1.0979442e+03	   1.2447549e+03	   1.5153412e+03	   1.6690204e+03	   1.7699879e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.9288025e+01	   4.4653653e+02	   5.2982364e+02	   7.4977066e+02	   1.0172907e+03	   1.0917870e+03	   1.3851604e+03	   1.5107560e+03	   1.6198239e+03	   1.9104126e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.8860832e+02	   3.5009375e+02	   5.0378148e+02	   9.2950927e+02	   1.0443276e+03	   1.5137302e+03	   1.8179602e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.6056706e+02	   3.4130853e+02	   4.3858334e+02	   9.8039905e+02	   1.0924623e+03	   1.3114677e+03	   1.5384207e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.1933560e+02	   5.2390163e+02	   5.5165823e+02	   7.3676690e+02	   8.8961173e+02	   1.0783275e+03	   1.1342052e+03	   1.3823287e+03	   1.4789815e+03	   1.6218266e+03	   1.8364968e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   6.1620164e+01	   3.5398990e+02	   4.8845356e+02	   7.5241231e+02	   8.7193331e+02	   1.0040675e+03	   1.1143899e+03	   1.4015797e+03	   1.5122623e+03	   1.6817225e+03	   1.9455820e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.3234270e+02	   3.0763063e+02	   4.1956924e+02	   5.6309005e+02	   6.6001661e+02	   9.0902152e+02	   1.0368746e+03	   1.2713587e+03	   1.5577057e+03	   1.6675432e+03	   1.8655921e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.9880201e+02	   4.7630597e+02	   8.0916841e+02	   8.6086627e+02	   9.5731667e+02	   1.4826410e+03	   1.6863261e+03	   1.7712248e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   8.2049447e+01	   3.1272792e+02	   4.5109889e+02	   8.9224249e+02	   9.5886654e+02	   1.2148306e+03	   1.4483995e+03	   1.5980075e+03	   1.9021332e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.0510869e+02	   5.2873445e+02	   9.7445511e+02	   1.0718327e+03	   1.3682562e+03	   1.5497133e+03	   1.6572695e+03	   1.9535141e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.0521651e+02	   4.0194518e+02	   5.1364416e+02	   7.2355000e+02	   9.5391106e+02	   1.4276462e+03	   1.6085876e+03	   1.8359275e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   3.5049382e+02	   5.1070549e+02	   9.6155854e+02	   1.0509160e+03	   1.1433146e+03	   1.5547453e+03	   1.6903301e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.7687329e+02	   3.4967343e+02	   4.4607796e+02	   8.2029824e+02	   9.9442556e+02	   1.1183574e+03	   1.3546833e+03	   1.5113606e+03	   1.6084596e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.0337030e+02	   3.5712316e+02	   4.4447806e+02	   6.2138401e+02	   9.8882961e+02	   1.1273608e+03	   1.3769519e+03	   1.5399614e+03	   1.6193999e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   7.1618480e+01	   3.9349146e+02	   4.7747404e+02	   6.6938324e+02	   8.6438563e+02	   9.7658135e+02	   1.1231796e+03	   1.4004470e+03	   1.5312340e+03	   1.6569737e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   4.0249611e+02	   9.1089973e+02	   1.1045361e+03	   1.2411026e+03	   1.4353426e+03	   1.5511684e+03	   1.6886110e+03	   1.7626455e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   2.9392932e+02	   3.8331493e+02	   5.5896364e+02	   7.2619778e+02	   9.5953248e+02	   1.0501010e+03	   1.2568904e+03	   1.5198329e+03	   1.6569340e+03	   1.7180717e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.7957748e+02	   3.9100881e+02	   5.0271268e+02	   7.1989227e+02	   9.7480221e+02	   1.0816723e+03	   1.5351694e+03	   1.6516199e+03	   1.9714267e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   1.3935088e+02	   4.1537724e+02	   5.1558705e+02	   6.9976457e+02	   7.8796117e+02	   8.8438165e+02	   1.0172539e+03	   1.2489898e+03	   1.5567942e+03	   1.5941851e+03	   1.9288192e+03	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
